uuid,dataset_name,process_type,lci_file,fu_amount,fu_unit,region,classification,kg_per_m2,temp_c,technology,notes
ba60aedf-3331-4837-b6b7-b47cfbf5aa65,,energy,processes/ba60aedf-3331-4837-b6b7-b47cfbf5aa65.xml,1,kg,BR,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
37c003c4-bdc9-401f-8ac0-9d9f8635fc73,,energy,processes/37c003c4-bdc9-401f-8ac0-9d9f8635fc73.xml,1,kg,CN,energy,,,"Foreground system:
The model represents the country specific mix of different types of biogas. Thre",scraped_from_ilcd
95b88740-a3ba-448f-b059-c6ef4c429f31,,energy,processes/95b88740-a3ba-448f-b059-c6ef4c429f31.xml,1,kg,EU+EFTA+UK,energy,,,"Mass and material composition of corresponding production dataset used, energy used for dismantling ",scraped_from_ilcd
e66d6951-1b16-4a9f-9e1c-e6fe8d86fec0,,energy,processes/e66d6951-1b16-4a9f-9e1c-e6fe8d86fec0.xml,1,kg,HR,energy,,,"Foreground system:
The electricity is either produced in a lignite specific power plants and/or com",scraped_from_ilcd
5f749866-d6bb-4b33-9201-9faf72ead7a7,,energy,processes/5f749866-d6bb-4b33-9201-9faf72ead7a7.xml,1,kg,SI,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
bae5708d-8e1c-4763-8e99-147d56240c63,,energy,processes/bae5708d-8e1c-4763-8e99-147d56240c63.xml,1,kg,HR,energy,,,"Foreground system:
The electricity is either produced in a biogas specific power plants and/or comb",scraped_from_ilcd
935554cd-f7a8-47c4-8aa6-a31275e80e3c,,energy,processes/935554cd-f7a8-47c4-8aa6-a31275e80e3c.xml,1,kg,RO,energy,,,"Foreground system:
The hydro power plant model consists of three sub-models: These sub-models are: ",scraped_from_ilcd
d0ba131d-08f8-515e-9556-6628a7bc9afc,,energy,processes/d0ba131d-08f8-515e-9556-6628a7bc9afc.xml,1,kg,ES,energy,,,"System boundaries include olive farming, olive oil extraction with pomace as a co-product and pomace",scraped_from_ilcd
34960d4d-af62-43a0-aa76-adc5fcf57246,,energy,processes/34960d4d-af62-43a0-aa76-adc5fcf57246.xml,1,kg,EU+EFTA+UK,energy,,,"Foreground system:
The national or regional specific electricity consumption mix is provided by the",scraped_from_ilcd
1eb05388-b42b-493a-9db0-d055fc5744c0,,energy,processes/1eb05388-b42b-493a-9db0-d055fc5744c0.xml,1,kg,CZ,energy,,,"Foreground system:
The electricity is either produced in a hard coal specific power plants and/or c",scraped_from_ilcd
1c9bc5da-74e2-4321-9090-630bb0c9fbae,,energy,processes/1c9bc5da-74e2-4321-9090-630bb0c9fbae.xml,1,kg,RO,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
04b22095-6108-42f8-ac19-22c870000685,,energy,processes/04b22095-6108-42f8-ac19-22c870000685.xml,1,kg,CH,energy,,,"Foreground system:
The electricity is either produced in a biogas specific power plants and/or comb",scraped_from_ilcd
8d78bf3b-674b-4216-8ef1-fb77f56e8d5d,,energy,processes/8d78bf3b-674b-4216-8ef1-fb77f56e8d5d.xml,1,kg,NZ,energy,,,"Foreground system:
The electricity is either produced in a biogas specific power plants and/or comb",scraped_from_ilcd
bb88bc30-41c3-4f47-bc5d-f3bc2e3d2c02,,energy,processes/bb88bc30-41c3-4f47-bc5d-f3bc2e3d2c02.xml,1,kg,RU,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
685ea147-f932-42c6-98d2-a2f020b5fd0c,,energy,processes/685ea147-f932-42c6-98d2-a2f020b5fd0c.xml,1,kg,BR,energy,,,"Foreground system:
The model comprises the production of electricity from a mix of pressure water (",scraped_from_ilcd
ce16730b-4ab6-443b-a195-2e17c4517d1a,,energy,processes/ce16730b-4ab6-443b-a195-2e17c4517d1a.xml,1,kg,AU,energy,,,"Foreground system:
The electricity is either produced in a hard coal specific power plants and/or c",scraped_from_ilcd
1504e736-d004-435a-9aed-74dfe99dc781,,energy,processes/1504e736-d004-435a-9aed-74dfe99dc781.xml,1,kg,FI,energy,,,"Foreground system:
The electricity is either produced in a hard coal specific power plants and/or c",scraped_from_ilcd
23509c82-22c7-4592-9570-1cd0e04d7c0f,,energy,processes/23509c82-22c7-4592-9570-1cd0e04d7c0f.xml,1,kg,GLO,energy,,,"Foreground system:

This dataset describes open-pit mining.

Open- pit mining
Coal is extracted",scraped_from_ilcd
05d66d59-c55f-4533-ba1a-31d4e271a566,,energy,processes/05d66d59-c55f-4533-ba1a-31d4e271a566.xml,1,kg,EU+EFTA+UK,energy,,,"Foreground system:
The model represents the country specific mix of different types of biogas. Thre",scraped_from_ilcd
21d36d55-be79-4824-a203-7dbf2b36bcd3,,energy,processes/21d36d55-be79-4824-a203-7dbf2b36bcd3.xml,1,kg,DE,energy,,,"Foreground system:
The hydro power plant model consists of three sub-models: These sub-models are: ",scraped_from_ilcd
026fe674-f90d-5928-b407-e21dc569b128,,energy,processes/026fe674-f90d-5928-b407-e21dc569b128.xml,1,kg,EU+EFTA+UK,energy,,,"Simliar to iron, garment steamer can be adjusted to the suitable temperature of the garment. In garm",scraped_from_ilcd
a9335eaf-2cc9-4700-bc13-785dfd91d8cc,,energy,processes/a9335eaf-2cc9-4700-bc13-785dfd91d8cc.xml,1,kg,RU,energy,,,"Foreground system:
The electricity is either produced in a coal gas specific power plants and/or co",scraped_from_ilcd
6242422d-477b-4e9d-9a51-816ece1b86f3,,energy,processes/6242422d-477b-4e9d-9a51-816ece1b86f3.xml,1,kg,PL,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
04676448-9e3e-41bc-b227-f082a8ccc602,,energy,processes/04676448-9e3e-41bc-b227-f082a8ccc602.xml,1,kg,ES,energy,,,"Foreground system:
The hydro power plant model consists of three sub-models: These sub-models are: ",scraped_from_ilcd
d2131de9-f838-4322-80fa-b3e8ce3d8261,,energy,processes/d2131de9-f838-4322-80fa-b3e8ce3d8261.xml,1,kg,BG,energy,,,"Foreground system:
The electricity is either produced in a biomass (solid) specific power plants an",scraped_from_ilcd
908f5f0c-de78-4ced-8a71-0fbd6c37c182,,energy,processes/908f5f0c-de78-4ced-8a71-0fbd6c37c182.xml,1,kg,RNA,energy,,,"Foreground system:
The electricity is either produced in a lignite specific power plants and/or com",scraped_from_ilcd
7bf9621f-2071-4e1d-8c10-eeb7bff08bfe,,energy,processes/7bf9621f-2071-4e1d-8c10-eeb7bff08bfe.xml,1,kg,EU+EFTA+UK,energy,,,"Mass and material composition of corresponding production dataset used, energy used for dismantling ",scraped_from_ilcd
646d61ac-1d33-4c2c-bc11-89dd1c829d1e,,energy,processes/646d61ac-1d33-4c2c-bc11-89dd1c829d1e.xml,1,kg,PL,energy,,,"Foreground system:
The national or regional specific electricity consumption mix is provided by the",scraped_from_ilcd
9772eabd-97b9-4a51-98f3-23002c8b4674,,energy,processes/9772eabd-97b9-4a51-98f3-23002c8b4674.xml,1,kg,SI,energy,,,"Foreground system:
The electricity is either produced in a hard coal specific power plants and/or c",scraped_from_ilcd
cb43a30b-9a97-501a-aa16-39bdf66b5773,,energy,processes/cb43a30b-9a97-501a-aa16-39bdf66b5773.xml,1,kg,GLO,energy,,,"In the cementing process, the outsole, midsole and the upper body or vamp are heated and  the respec",scraped_from_ilcd
92b76b95-f461-4c13-bfb4-20b41899aa71,,energy,processes/92b76b95-f461-4c13-bfb4-20b41899aa71.xml,1,kg,RU,energy,,,"Foreground system:
The electricity is either produced in a biomass (solid) specific power plants an",scraped_from_ilcd
a6c537ae-c15c-4802-b614-3ec30c2a7168,,energy,processes/a6c537ae-c15c-4802-b614-3ec30c2a7168.xml,1,kg,EU+EFTA+UK,energy,,,"Foreground system:

PP production
The basis for the production of polypropylene is crude oil. Pol",scraped_from_ilcd
fa433faf-53fe-4fd1-a6c7-40ded5eee307,,energy,processes/fa433faf-53fe-4fd1-a6c7-40ded5eee307.xml,1,kg,EU+EFTA+UK,energy,,,"Foreground system:

HDPE production
The basis for the production of polyethylene is crude oil. Th",scraped_from_ilcd
d8638cab-f500-4b6f-a997-adc37ffa13d4,,energy,processes/d8638cab-f500-4b6f-a997-adc37ffa13d4.xml,1,kg,RNA,energy,,,"Foreground system:

1. Rape seed oil methyl ester (RME)
The intensive cultivation of winter rape-",scraped_from_ilcd
33bb29f8-86e3-4ec0-bc2f-ead3fd1be16b,,energy,processes/33bb29f8-86e3-4ec0-bc2f-ead3fd1be16b.xml,1,kg,BG,energy,,,"Foreground system:
The electricity is either produced in a hard coal specific power plants and/or c",scraped_from_ilcd
1fd7e5fd-0464-46be-b289-52e4d074f4bb,,energy,processes/1fd7e5fd-0464-46be-b289-52e4d074f4bb.xml,1,kg,ROW,energy,,,"Foreground system:
The thermal energy is produced in hard coal specific heat plants. Also considere",scraped_from_ilcd
5686373e-d99c-41b9-abb6-c8d2033bfed2,,energy,processes/5686373e-d99c-41b9-abb6-c8d2033bfed2.xml,1,kg,DK,energy,,,"Foreground system:
The electricity is either produced in a biogas specific power plants and/or comb",scraped_from_ilcd
ad77d385-c453-596b-9558-927141668c57,,energy,processes/ad77d385-c453-596b-9558-927141668c57.xml,1,kg,EU+EFTA+UK,energy,,,"Simliar to iron, garment steamer can be adjusted to the suitable temperature of the garment. In garm",scraped_from_ilcd
b50b8aac-6d27-592b-b01c-e2b41273f447,,energy,processes/b50b8aac-6d27-592b-b01c-e2b41273f447.xml,1,kg,EU+EFTA+UK,energy,,,"Simliar to iron, garment steamer can be adjusted to the suitable temperature of the garment. In garm",scraped_from_ilcd
1191080d-950e-41c1-84bc-ec39f7658560,,energy,processes/1191080d-950e-41c1-84bc-ec39f7658560.xml,1,kg,GLO,energy,,,"Foreground system:
This dataset is based on a model of a coil miniature wound SDR. Electronic compo",scraped_from_ilcd
0f907f53-6f7d-5f3b-a16b-3b40c5da5393,,energy,processes/0f907f53-6f7d-5f3b-a16b-3b40c5da5393.xml,1,kg,EU+EFTA+UK,energy,,,"Simliar to iron, garment steamer can be adjusted to the suitable temperature of the garment. In garm",scraped_from_ilcd
446b8c18-677a-453e-a905-360796366951,,energy,processes/446b8c18-677a-453e-a905-360796366951.xml,1,kg,EU+EFTA+UK,energy,,,"Foreground system:

PP production
The basis for the production of polypropylene is crude oil. Pol",scraped_from_ilcd
1b7129c4-fc6f-47f2-afbe-578baf809443,,energy,processes/1b7129c4-fc6f-47f2-afbe-578baf809443.xml,1,kg,GB,energy,,,"Foreground system:
The electricity is either produced in a biomass (solid) specific power plants an",scraped_from_ilcd
5786e1ac-d17e-4ac3-8e0e-9849420b836a,,energy,processes/5786e1ac-d17e-4ac3-8e0e-9849420b836a.xml,1,kg,SK,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
a6935344-8a4d-44a6-b17e-3e73bd73674e,,energy,processes/a6935344-8a4d-44a6-b17e-3e73bd73674e.xml,1,kg,CZ,energy,,,"Foreground system:
The electricity is either produced in a natural gasl specific power plants and/o",scraped_from_ilcd
36a32001-8816-401b-98da-3db8082d9d50,,energy,processes/36a32001-8816-401b-98da-3db8082d9d50.xml,1,kg,CN,energy,,,"Foreground system:
The country / region specific hard coal consumption mix, mix indigenous produced",scraped_from_ilcd
34211c77-659a-4f9e-aef0-dd5bccdf3596,,energy,processes/34211c77-659a-4f9e-aef0-dd5bccdf3596.xml,1,kg,NZ,energy,,,"Foreground system:
The national or regional specific electricity consumption mix is provided by the",scraped_from_ilcd
c89eb1f4-68ec-44c1-bc1b-569ba3e67c6a,,energy,processes/c89eb1f4-68ec-44c1-bc1b-569ba3e67c6a.xml,1,kg,RU,energy,,,"Foreground system:
The model comprises the production of electricity from a mix of pressure water (",scraped_from_ilcd
bd264844-3cfb-45ca-942f-6467c6b1e6c0,,energy,processes/bd264844-3cfb-45ca-942f-6467c6b1e6c0.xml,1,kg,NZ,energy,,,"Foreground system:
The electricity is either produced in a hard coal specific power plants and/or c",scraped_from_ilcd
b7bbe793-2acd-449f-8361-e60cf2514565,,energy,processes/b7bbe793-2acd-449f-8361-e60cf2514565.xml,1,kg,PT,energy,,,"Foreground system:
The hydro power plant model consists of three sub-models: These sub-models are: ",scraped_from_ilcd
6ca14ddb-7185-4b62-86d9-ad756746d75a,,energy,processes/6ca14ddb-7185-4b62-86d9-ad756746d75a.xml,1,kg,CA,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
821f9912-be6d-43a2-8dcb-79ef07fa4dd0,,energy,processes/821f9912-be6d-43a2-8dcb-79ef07fa4dd0.xml,1,kg,HR,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
fee644b2-5713-43af-b417-09997ba2f3c3,,energy,processes/fee644b2-5713-43af-b417-09997ba2f3c3.xml,1,kg,CN,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
ed9ff563-ad7d-48d9-bcaa-00e91bfa573a,,energy,processes/ed9ff563-ad7d-48d9-bcaa-00e91bfa573a.xml,1,kg,HU,energy,,,"Foreground system:
The electricity is either produced in a biogas specific power plants and/or comb",scraped_from_ilcd
dbb4abce-c89b-4ace-9422-b1f6c533b3b4,,energy,processes/dbb4abce-c89b-4ace-9422-b1f6c533b3b4.xml,1,kg,PL,energy,,,"Foreground system:									
The electricity is either produced in a biomass (solid) specific power ",scraped_from_ilcd
5ba9ecd8-5b27-59e6-ab3e-703d5db115d4,,energy,processes/5ba9ecd8-5b27-59e6-ab3e-703d5db115d4.xml,1,kg,GLO,energy,,,Data represents waxing process. During waxing electricity and wax (paraffin) are consumed. Electrici,scraped_from_ilcd
54ab7af1-9559-4777-a135-795647293535,,energy,processes/54ab7af1-9559-4777-a135-795647293535.xml,1,kg,AU,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
7ae889c7-c937-4876-a2e7-4b65da387348,,energy,processes/7ae889c7-c937-4876-a2e7-4b65da387348.xml,1,kg,RU,energy,,,"Foreground system:
The electricity is either produced in a hard coal specific power plants and/or c",scraped_from_ilcd
53e2a41b-3c5e-4b76-a8f4-79b9352c04a1,,energy,processes/53e2a41b-3c5e-4b76-a8f4-79b9352c04a1.xml,1,kg,EE,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
2b9c1634-f315-49a7-8ee5-60c1615a8589,,energy,processes/2b9c1634-f315-49a7-8ee5-60c1615a8589.xml,1,kg,NO,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
d67279fa-71b3-4f8e-9b6d-4060dae8bdd5,,energy,processes/d67279fa-71b3-4f8e-9b6d-4060dae8bdd5.xml,1,kg,RNA,energy,,,"Foreground system:
The national or regional specific electricity consumption mix is provided by the",scraped_from_ilcd
16f2d73c-0adb-55c0-a343-b539271ccebd,,energy,processes/16f2d73c-0adb-55c0-a343-b539271ccebd.xml,1,kg,IT,energy,,,"System boundaries include olive farming, olive oil extraction with pomace as a co-product and pomace",scraped_from_ilcd
fbf94657-0728-44ca-9f04-410ac6427463,,energy,processes/fbf94657-0728-44ca-9f04-410ac6427463.xml,1,kg,BR,energy,,,"Foreground system:
The electricity is either produced in a biomass (solid) specific power plants an",scraped_from_ilcd
b2e8b5a9-ac00-4d3a-a180-e52fe73e29fd,,energy,processes/b2e8b5a9-ac00-4d3a-a180-e52fe73e29fd.xml,1,kg,EU+EFTA+UK,energy,,,"Foreground system:
The thermal energy is produced in lignite specific heat plants. Also considered ",scraped_from_ilcd
1c6167fd-164b-4e57-aa44-0963262b336d,,energy,processes/1c6167fd-164b-4e57-aa44-0963262b336d.xml,1,kg,RU,energy,,,"Foreground system:
The country / region specific hard coal consumption mix, mix indigenous produced",scraped_from_ilcd
807841e8-2e43-44da-b66b-8ac9931614df,,energy,processes/807841e8-2e43-44da-b66b-8ac9931614df.xml,1,kg,IN,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
76f9db0f-f96b-5897-9b42-16647f391434,,energy,processes/76f9db0f-f96b-5897-9b42-16647f391434.xml,1,kg,WORLD (WITHOUT EU+EFTA+UK),energy,,,Pulp is produced in a thermomechanical process where wood particles are softened by steam before ent,scraped_from_ilcd
45657551-8e70-4954-bd7e-63069ba92540,,energy,processes/45657551-8e70-4954-bd7e-63069ba92540.xml,1,kg,RNA,energy,,,"Foreground system:
The electricity is either produced in a natural gasl specific power plants and/o",scraped_from_ilcd
99171b3a-9102-5d8e-b337-ee9ae1c0edbe,,energy,processes/99171b3a-9102-5d8e-b337-ee9ae1c0edbe.xml,1,kg,GLO,energy,,,"In the cementing process, the outsole, midsole and the upper body or vamp are heated and  the respec",scraped_from_ilcd
edcbca49-4c87-4cea-a245-b4d138df36d6,,energy,processes/edcbca49-4c87-4cea-a245-b4d138df36d6.xml,1,kg,IN,energy,,,"Foreground system:
The model represents the country specific mix of different types of biogas. Thre",scraped_from_ilcd
322f3bc1-d172-5cde-a40c-577213f0d5c2,,energy,processes/322f3bc1-d172-5cde-a40c-577213f0d5c2.xml,1,kg,GLO,energy,,,"System boundaries include olive farming, olive oil extraction with pomace as a co-product and pomace",scraped_from_ilcd
8fd7e8d4-8d3c-4aea-a454-80266e048d18,,energy,processes/8fd7e8d4-8d3c-4aea-a454-80266e048d18.xml,1,kg,BG,energy,,,"Foreground system:
The model comprises the production of electricity from a mix of pressure water (",scraped_from_ilcd
1554bdfc-2dde-4921-8130-d88c45c43067,,energy,processes/1554bdfc-2dde-4921-8130-d88c45c43067.xml,1,kg,MT,energy,,,"Foreground system:
The electricity is either produced in a heavy fuel oil (HFO) specific power plan",scraped_from_ilcd
8cb63b2a-217f-4863-9848-42f4de048403,,energy,processes/8cb63b2a-217f-4863-9848-42f4de048403.xml,1,kg,CH,energy,,,"Foreground system:
The electricity is either produced in a natural gasl specific power plants and/o",scraped_from_ilcd
2b103975-4c34-5331-9452-6baee5acd291,,energy,processes/2b103975-4c34-5331-9452-6baee5acd291.xml,1,kg,GLO,energy,,,"Compression molding is a method of molding in which the molding material, generally preheated, is fi",scraped_from_ilcd
2462904c-2eeb-44fb-bddc-fc8019cf64dc,,energy,processes/2462904c-2eeb-44fb-bddc-fc8019cf64dc.xml,1,kg,RAS w/o CN,energy,,,"Foreground system:
The electricity is either produced in a lignite specific power plants and/or com",scraped_from_ilcd
3560ecec-24da-45b6-a0fb-9e98bfa44a30,,energy,processes/3560ecec-24da-45b6-a0fb-9e98bfa44a30.xml,1,kg,NL,energy,,,"Foreground system:
The electricity is either produced in a biomass (solid) specific power plants an",scraped_from_ilcd
b20160b6-de3a-466c-8243-6074e7e2d43b,,energy,processes/b20160b6-de3a-466c-8243-6074e7e2d43b.xml,1,kg,IN,energy,,,"Foreground system:
The electricity is either produced in a lignite specific power plants and/or com",scraped_from_ilcd
40577c6d-6566-471f-8f9c-a54a6c91a5eb,,energy,processes/40577c6d-6566-471f-8f9c-a54a6c91a5eb.xml,1,kg,JP,energy,,,"Foreground system:
The model comprises the production of electricity from a mix of pressure water (",scraped_from_ilcd
2c47b887-e5b2-4bb9-9a7e-0df522bf441e,,energy,processes/2c47b887-e5b2-4bb9-9a7e-0df522bf441e.xml,1,kg,HR,energy,,,"Foreground system:
The hydro power plant model consists of three sub-models: These sub-models are: ",scraped_from_ilcd
99f42915-73a4-55f6-bc18-0758f095cee6,,energy,processes/99f42915-73a4-55f6-bc18-0758f095cee6.xml,1,kg,GLO,energy,,,"Includes:
- Electrical energy (grid mix based on production of plastic coated texitiles, OEC, 2019)
",scraped_from_ilcd
b007ed20-1ac2-4b90-bdb0-3e9ffc217106,,energy,processes/b007ed20-1ac2-4b90-bdb0-3e9ffc217106.xml,1,kg,BR,energy,,,"Foreground system:
The electricity is either produced in a biogas specific power plants and/or comb",scraped_from_ilcd
0928c23d-aecc-47eb-abc2-e561543a9d46,,energy,processes/0928c23d-aecc-47eb-abc2-e561543a9d46.xml,1,kg,FI,energy,,,"Foreground system:
The electricity is either produced in a lignite specific power plants and/or com",scraped_from_ilcd
30e9a2c0-4686-477b-8880-52a10bfd1ee2,,energy,processes/30e9a2c0-4686-477b-8880-52a10bfd1ee2.xml,1,kg,BE,energy,,,"Foreground system:
The electricity is either produced in a coal gas specific power plants and/or co",scraped_from_ilcd
fa35c36d-8c1e-4654-b0f4-a984d71ba4d1,,energy,processes/fa35c36d-8c1e-4654-b0f4-a984d71ba4d1.xml,1,kg,GB,energy,,,"Foreground system:
The electricity is either produced in a biogas specific power plants and/or comb",scraped_from_ilcd
20f76498-3970-419f-8195-02fd83621c8f,,energy,processes/20f76498-3970-419f-8195-02fd83621c8f.xml,1,kg,CA,energy,,,"Foreground system:
The electricity is either produced in a biogas specific power plants and/or comb",scraped_from_ilcd
845902fc-4721-4283-8970-ce2a221c0448,,energy,processes/845902fc-4721-4283-8970-ce2a221c0448.xml,1,kg,BE,energy,,,"Foreground system:
The electricity is either produced in a hard coal specific power plants and/or c",scraped_from_ilcd
6f5cd53e-30ca-416b-bf6f-df8d4ec8f5e7,,energy,processes/6f5cd53e-30ca-416b-bf6f-df8d4ec8f5e7.xml,1,kg,NO,energy,,,"Foreground system:
The hydro power plant model consists of three sub-models: These sub-models are: ",scraped_from_ilcd
efa44568-cc60-4304-8863-c2968333b487,,energy,processes/efa44568-cc60-4304-8863-c2968333b487.xml,1,kg,EU+EFTA+UK,energy,,,"Foreground system:

PEHD production
The basis for the production of polyethylene is crude oil. Th",scraped_from_ilcd
6358c595-ae36-4664-97cd-d9af0a35e295,,energy,processes/6358c595-ae36-4664-97cd-d9af0a35e295.xml,1,kg,IN,energy,,,"Foreground system:
The electricity is either produced in a biogas specific power plants and/or comb",scraped_from_ilcd
2e7f9cb1-2d86-4ff8-9600-d022f39171aa,,energy,processes/2e7f9cb1-2d86-4ff8-9600-d022f39171aa.xml,1,kg,ROW,energy,,,"Foreground system:
The thermal energy is produced in heavy fuel oil (HFO) specific heat plants. Als",scraped_from_ilcd
2e8bee44-f13b-4622-9af3-74954af8acea,,energy,processes/2e8bee44-f13b-4622-9af3-74954af8acea.xml,1,kg,EU+EFTA+UK,energy,,,"Foreground system:
The process steam is produced in natural gas specific heat plants. Also consider",scraped_from_ilcd
cabaea00-c632-5c07-a269-7cfd1120ec8c,,energy,processes/cabaea00-c632-5c07-a269-7cfd1120ec8c.xml,1,kg,GLO,energy,,,"Polyurethane foam is made by reacting diisocyanates with polyols, both of them derived from oil, and",scraped_from_ilcd
